Contig	Contig_ID	ORF	ORF_ID	ARG	ARG_SNPs	AMR_category	AMR_sub_class	Resistance_mechanism	Database	MGE_prediction	genome_name	newgenome_name
c_000000000001	0000000001	1_127	0000000127	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	Ref_Cinnocuum_14501_dvf	Cinnocuum_14501
c_000000000001	0000000001	1_1343	0000001343	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	Ref_Cinnocuum_14501_dvf	Cinnocuum_14501
c_000000000001	0000000001	1_248	0000000248	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	Ref_Cinnocuum_14501_dvf	Cinnocuum_14501
c_000000000002	0000000002	2_1775	0000003543	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	Ref_Cinnocuum_14501_dvf	Cinnocuum_14501
c_000000000002	0000000002	2_1775	0000003543	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	Ref_Cinnocuum_14501_dvf	Cinnocuum_14501
c_000000000002	0000000002	2_468	0000002236	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	ambiguous (phage/chromosome)	Ref_Cinnocuum_14501_dvf	Cinnocuum_14501
c_000000000002	0000000002	2_468	0000002236	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	ambiguous (phage/chromosome)	Ref_Cinnocuum_14501_dvf	Cinnocuum_14501
c_000000000003	0000000003	3_189	0000003759	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	Ref_Cinnocuum_14501_dvf	Cinnocuum_14501
c_000000000001	0000000001	1_1751	0000001751	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000001	0000000001	1_1751	0000001751	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000001	0000000001	1_399	0000000399	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000001	0000000001	1_399	0000000399	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000001	0000000001	1_613	0000000613	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000001	0000000001	1_613	0000000613	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000001	0000000001	1_741	0000000741	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000001	0000000001	1_741	0000000741	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000002	0000000002	2_434	0000002241	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000003	0000000003	3_37	0000002522	TETM	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000003	0000000003	3_37	0000002522	TETM	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000003	0000000003	3_597	0000003082	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000003	0000000003	3_597	0000003082	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000004	0000000004	4_57	0000003206	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000023	0000000023	23_1	0000005004	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (plasmid/phage)	GCA_000225685_1_Erys_bact_2_2_44A_V1_genomic	GCA_000225685
c_000000000001	0000000001	1_1114	0000001114	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000001	0000000001	1_1114	0000001114	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000001	0000000001	1_1227	0000001227	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000001	0000000001	1_1227	0000001227	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000001	0000000001	1_1926	0000001926	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000001	0000000001	1_1926	0000001926	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000001	0000000001	1_48	0000000048	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000001	0000000001	1_48	0000000048	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000002	0000000002	2_1435	0000003561	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000002	0000000002	2_217	0000002343	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000002	0000000002	2_220	0000002346	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000002	0000000002	2_426	0000002552	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000371425_1_Clos_inno_2959_V1_genomic	GCA_000371425
c_000000000001	0000000001	1_112	0000000112	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_003149285_1_ASM314928v1_genomic	GCA_003149285
c_000000000002	0000000002	2_60	0000000782	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	ambiguous (phage/chromosome)	GCA_003149285_1_ASM314928v1_genomic	GCA_003149285
c_000000000003	0000000003	3_133	0000001518	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_003149285_1_ASM314928v1_genomic	GCA_003149285
c_000000000003	0000000003	3_159	0000001544	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_003149285_1_ASM314928v1_genomic	GCA_003149285
c_000000000003	0000000003	3_347	0000001732	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	GCA_003149285_1_ASM314928v1_genomic	GCA_003149285
c_000000000004	0000000004	4_49	0000001782	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_003149285_1_ASM314928v1_genomic	GCA_003149285
c_000000000010	0000000010	10_108	0000003221	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_003149285_1_ASM314928v1_genomic	GCA_003149285
c_000000000011	0000000011	11_2	0000003282	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_003149285_1_ASM314928v1_genomic	GCA_003149285
c_000000000014	0000000014	14_46	0000003698	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_003149285_1_ASM314928v1_genomic	GCA_003149285
c_000000000024	0000000024	24_33	0000004338	VANO	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	RGI	phage	GCA_003149285_1_ASM314928v1_genomic	GCA_003149285
c_000000000003	0000000003	3_51	0000000624	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_003459885_1_ASM345988v1_genomic	GCA_003459885
c_000000000006	0000000006	6_54	0000001066	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_003459885_1_ASM345988v1_genomic	GCA_003459885
c_000000000007	0000000007	7_62	0000001173	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	chromosome	GCA_003459885_1_ASM345988v1_genomic	GCA_003459885
c_000000000009	0000000009	9_101	0000001420	MPHK	n/a	MLS	macrolide antibiotic	antibiotic inactivation	RGI	chromosome	GCA_003459885_1_ASM345988v1_genomic	GCA_003459885
c_000000000013	0000000013	13_73	0000002083	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_003459885_1_ASM345988v1_genomic	GCA_003459885
c_000000000020	0000000020	20_2	0000002504	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_003459885_1_ASM345988v1_genomic	GCA_003459885
c_000000000028	0000000028	28_3	0000003165	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	GCA_003459885_1_ASM345988v1_genomic	GCA_003459885
c_000000000034	0000000034	34_48	0000003436	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_003459885_1_ASM345988v1_genomic	GCA_003459885
c_000000000037	0000000037	37_22	0000003639	TETM	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	chromosome	GCA_003459885_1_ASM345988v1_genomic	GCA_003459885
c_000000000044	0000000044	44_4	0000003781	AAC(6')-IE-APH(2'')-IA	n/a	aminoglycoside	aminoglycoside antibiotic	antibiotic inactivation	DeepARG/RGI	plasmid	GCA_003459885_1_ASM345988v1_genomic	GCA_003459885
c_000000000044	0000000044	44_8	0000003785	ERMB	n/a	MLS	lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic	antibiotic target alteration	DeepARG/RGI	plasmid	GCA_003459885_1_ASM345988v1_genomic	GCA_003459885
c_000000000007	0000000007	7_33	0000000070	VANO	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	RGI	phage	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic	GCA_900116735
c_000000000008	0000000008	8_108	0000000186	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic	GCA_900116735
c_000000000009	0000000009	9_133	0000000378	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic	GCA_900116735
c_000000000009	0000000009	9_159	0000000404	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic	GCA_900116735
c_000000000009	0000000009	9_347	0000000592	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic	GCA_900116735
c_000000000012	0000000012	12_46	0000000861	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic	GCA_900116735
c_000000000017	0000000017	17_49	0000001395	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic	GCA_900116735
c_000000000020	0000000020	20_60	0000002189	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	ambiguous (phage/chromosome)	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic	GCA_900116735
c_000000000023	0000000023	23_112	0000002941	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic	GCA_900116735
c_000000000024	0000000024	24_2	0000003553	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic	GCA_900116735
c_000000000001	0000000001	1_541	0000000541	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	ambiguous (phage/chromosome)	GCA_902166045_1_26009_2_26_genomic	GCA_902166045
c_000000000002	0000000002	2_414	0000000981	TET(W/N/W)	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (phage/chromosome)	GCA_902166045_1_26009_2_26_genomic	GCA_902166045
c_000000000003	0000000003	3_74	0000001144	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_902166045_1_26009_2_26_genomic	GCA_902166045
c_000000000004	0000000004	4_307	0000001835	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_902166045_1_26009_2_26_genomic	GCA_902166045
c_000000000005	0000000005	5_247	0000002138	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_902166045_1_26009_2_26_genomic	GCA_902166045
c_000000000006	0000000006	6_240	0000002485	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_902166045_1_26009_2_26_genomic	GCA_902166045
c_000000000006	0000000006	6_243	0000002488	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	GCA_902166045_1_26009_2_26_genomic	GCA_902166045
c_000000000013	0000000013	13_92	0000003894	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_902166045_1_26009_2_26_genomic	GCA_902166045
c_000000000017	0000000017	17_24	0000004244	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_902166045_1_26009_2_26_genomic	GCA_902166045
c_000000000044	0000000044	44_2	0000004781	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	unclassified	GCA_902166045_1_26009_2_26_genomic	GCA_902166045
c_000000000001	0000000001	1_13	0000000013	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_902166105_1_26009_2_25_genomic	GCA_902166105
c_000000000002	0000000002	2_414	0000000975	TET(W/N/W)	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (phage/chromosome)	GCA_902166105_1_26009_2_25_genomic	GCA_902166105
c_000000000003	0000000003	3_388	0000001452	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_902166105_1_26009_2_25_genomic	GCA_902166105
c_000000000004	0000000004	4_307	0000001832	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_902166105_1_26009_2_25_genomic	GCA_902166105
c_000000000005	0000000005	5_108	0000001987	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_902166105_1_26009_2_25_genomic	GCA_902166105
c_000000000006	0000000006	6_171	0000002402	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_902166105_1_26009_2_25_genomic	GCA_902166105
c_000000000006	0000000006	6_174	0000002405	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	GCA_902166105_1_26009_2_25_genomic	GCA_902166105
c_000000000014	0000000014	14_26	0000003865	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	chromosome	GCA_902166105_1_26009_2_25_genomic	GCA_902166105
c_000000000016	0000000016	16_43	0000004098	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_902166105_1_26009_2_25_genomic	GCA_902166105
c_000000000060	0000000060	60_2	0000004809	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	unclassified	GCA_902166105_1_26009_2_25_genomic	GCA_902166105
NODE_1_length_519326_cov_11.243793	0000000001	1_26	0000000026	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	chromosome	SRR12535052	SRR12535052
NODE_17_length_70869_cov_12.701804	0000000017	17_54	0000003919	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535052	SRR12535052
NODE_2_length_476728_cov_14.003577	0000000002	2_84	0000000607	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535052	SRR12535052
NODE_3_length_346543_cov_12.228719	0000000003	3_307	0000001319	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535052	SRR12535052
NODE_48_length_1072_cov_31.239153	0000000048	48_2	0000004534	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	unclassified	SRR12535052	SRR12535052
NODE_5_length_305117_cov_14.679701	0000000005	5_61	0000001736	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535052	SRR12535052
NODE_7_length_255560_cov_13.032396	0000000007	7_240	0000002489	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535052	SRR12535052
NODE_7_length_255560_cov_13.032396	0000000007	7_58	0000002307	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535052	SRR12535052
NODE_11_length_146286_cov_15.737642	0000000011	11_45	0000003568	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535053	SRR12535053
NODE_13_length_105601_cov_15.775243	0000000013	13_3	0000003790	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535053	SRR12535053
NODE_2_length_450994_cov_14.352066	0000000002	2_314	0000000981	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	SRR12535053	SRR12535053
NODE_3_length_390509_cov_15.267428	0000000003	3_240	0000001326	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535053	SRR12535053
NODE_5_length_346038_cov_16.006123	0000000005	5_256	0000002077	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535053	SRR12535053
NODE_5_length_346038_cov_16.006123	0000000005	5_57	0000001878	MCR-4.4	n/a	peptide	peptide antibiotic	antibiotic target alteration	RGI	ambiguous (phage/chromosome)	SRR12535053	SRR12535053
NODE_7_length_292555_cov_12.686128	0000000007	7_248	0000002771	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	chromosome	SRR12535053	SRR12535053
NODE_8_length_270289_cov_16.799753	0000000008	8_245	0000003073	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535053	SRR12535053
NODE_1_length_413425_cov_9.119645	0000000001	1_52	0000000052	TETM	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	chromosome	SRR12535137	SRR12535137
NODE_14_length_137940_cov_8.449914	0000000014	14_101	0000003265	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535137	SRR12535137
NODE_14_length_137940_cov_8.449914	0000000014	14_127	0000003291	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535137	SRR12535137
NODE_16_length_104444_cov_7.274759	0000000016	16_26	0000003434	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	chromosome	SRR12535137	SRR12535137
NODE_2_length_379241_cov_9.420610	0000000002	2_297	0000000694	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535137	SRR12535137
NODE_20_length_70532_cov_8.432910	0000000020	20_54	0000003854	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535137	SRR12535137
NODE_4_length_253765_cov_9.039158	0000000004	4_236	0000001376	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535137	SRR12535137
NODE_6_length_231951_cov_8.438906	0000000006	6_212	0000001846	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535137	SRR12535137
