Gene ID	HMMER	Hotpep	DIAMOND	#ofTools	genome_name
c_000000000029_21	GT4(195-335)	-	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000029_26	GH109(2-115)	-	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000029_4	GT2_Glycos_transf_2(7-138)	-	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000029_9	GT2_Glycos_transf_2(7-120)	-	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000033_19	GH1(7-480)	GH1(2)	GH1	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000034_151	GT35(81-751)	GT35(1)	GT35	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000034_152	GH77(9-469)	GH77(5)	GH77	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000034_62	CE9(4-375)	CE9(43)	CE9	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000035_13	CE1(83-248)	-	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000035_15	CE4(243-359)	CE4(93)	CE4	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_115	CE4(241-356)	CE4(67)	CE4	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_116	CE4(240-369)	CE4(67)	CE4	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_127	CE9(6-369)	CE9(63)	CE9	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_130	GH4(4-181)	GH4(14)	GH4	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_17	GH32(9-308)	GH32(38)+CBM38(7)	GH32	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_18	CE10(44-269)	-	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_19	CE10(26-276)	-	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_75	GH112(6-720)	GH112(1)	GH112	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000056_125	GH25(113-303)	GH25(33)	GH25	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000056_81	GH13_14(259-573)	GH13(10)+CBM25(3)+CBM41(5)+CBM48(16)+CBM68(1)	CBM48+GH13_14	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000056_83	GT35(96-799)	GT35(1)	GT35	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000056_85	GT2_Glycos_transf_2(4-145)	GT2(18)	GT2	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000056_90	GT2_Glycos_transf_2(36-199)	GT2(83)+GT4(135)+GT8(43)	GT2	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000056_91	GT2_Glycos_transf_2(8-160)	GT2(115)+GT4(135)	GT2	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000056_99	CBM48(21-104)+GH13_9(172-459)	GH13(20)+CBM48(6)	CBM48+GH13_9	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000067_105	GH1(7-473)	GH1(11)	GH1	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000067_106	GH1(5-480)	GH1(11)	GH1	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000078_14	GH1(2-470)	GH1(1)	GH1	3	GCA_003459885_1_ASM345988v1_genomic
c_000000000013_75	-	GH0(66)	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000055_6	-	GH23(34)	GH23	2	GCA_003459885_1_ASM345988v1_genomic
c_000000000007_104	-	GH23(34)	GH23	2	GCA_003459885_1_ASM345988v1_genomic
c_000000000003_99	-	GH23(192)	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_16	-	GH32(46)	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000078_137	-	GH38(8)	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000006_13	-	CBM5(68)	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000023_131	-	CBM5(68)	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000005_130	-	CBM50(86)	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000023_56	-	CBM6(53)	-	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000003_40	-	-	GH13_11	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000003_70	-	-	GT58	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000003_142	-	-	GH84	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000003_147	-	-	GH4	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000004_34	-	-	GT1	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000004_65	-	-	CBM50	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000004_103	-	-	GH92	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000006_32	-	-	GH1	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000006_37	-	-	GH170	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000007_51	-	-	GT2	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000011_48	-	-	GH152	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000012_53	-	-	CBM48+GH13_9	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000012_125	-	-	CBM50	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000012_188	-	-	GH1	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000012_204	-	-	GT2	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000012_259	-	-	GH28	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000012_264	-	-	GH13	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000012_317	-	-	GT4	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000012_322	-	-	GT83	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000012_349	-	-	GT47	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000012_368	-	-	GH1	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000013_14	-	-	GH23	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000014_38	-	-	GH130	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000015_75	-	-	GH38	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000016_25	-	-	GT2	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000016_36	-	-	GH13_29	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000019_31	-	-	GH13_31	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000019_33	-	-	GH13_23	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000021_16	-	-	GH170	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000021_29	-	-	GH13	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000022_28	-	-	GH23	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000023_97	-	-	CBM0	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000023_144	-	-	GT4	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000023_170	-	-	GT2	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000026_29	-	-	GH13_30	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000029_23	-	-	GT4	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000034_90	-	-	GT2	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000034_105	-	-	CBM50	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000034_157	-	-	CBM50+GH25	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000044_3	-	-	GH1	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_101	-	-	GH73	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_103	-	-	CBM50	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000045_145	-	-	GT30	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000056_29	-	-	GH13_31	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000056_96	-	-	GH25	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000056_100	-	-	GT2	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000057_3	-	-	GH23	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000065_5	-	-	GH23	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000067_128	-	-	CBM50	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000078_55	-	-	GH13	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000078_58	-	-	GH28	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000078_156	-	-	GH5_11	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000087_94	-	-	GH23	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000087_112	-	-	GH3	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000087_131	-	-	GT0	1	GCA_003459885_1_ASM345988v1_genomic
c_000000000001_223	GT51(73-270)	-	GT51	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000001_225	GT51(320-514)	-	GT51	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000002_34	CE10(421-660)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000002_75	GH112(6-717)	GH112(1)	GH112	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000013_23	GT14(3-256)	-	GT0	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000013_65	CE10(34-243)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000013_78	GH1(13-494)	GH1(37)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000013_83	GH1(2-489)	GH1(1)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000024_24	GH28(28-353)	-	GH28	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000024_47	GT28(189-344)	GT28(25)	GT28	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000046_50	GT5(3-476)	GT5(26)	GT5	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000050_26	GH1(4-470)	GH1(1)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000050_66	GH1(4-483)	GH1(11)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000051_1	GH109(77-189)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000051_2	GH1(7-466)	GH1(5)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000052_15	CBM32(66-188)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000052_8	CBM66(231-380)+GH32(511-813)+CBM66(1071-1232)	GH32(24)+CBM38(1)+CBM66(1)	CBM66+GH32	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000053_13	GH1(2-471)	GH1(23)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000053_6	GH77(9-470)	GH77(5)	GH77	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000053_7	GT35(80-752)	GT35(1)	GT35	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000054_28	GH1(2-470)	GH1(1)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_156	GH1(7-480)	GH1(2)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_186	CE4(44-150)	CE4(84)	CE4	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_199	GT2_Glycos_transf_2(5-106)	-	GT2	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_225	GH1(2-482)	GH1(1)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_226	GH1(2-487)	GH1(23)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_28	GH43_24(22-267)	GH43(91)	GH43_24	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_29	GH1(5-474)	GH1(11)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_54	GT51(50-221)	GT51(13)	GT51	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_58	CE9(6-365)	-	CE9	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000057_53	CE10(370-630)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000060_10	GH1(2-471)	GH1(11)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000061_22	GH112(6-720)	GH112(1)	GH112	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000061_62	CE4(241-356)	CE4(67)	CE4	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000061_63	CE4(240-368)	CE4(67)	CE4	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000062_46	GH146(195-697)	GH146(3)	GH146	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000062_50	GH146(189-693)	GH146(3)	GH146	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000062_59	GH1(2-484)	GH1(48)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000063_53	CE9(5-375)	CE9(43)	CE9	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000064_3	CE4(90-222)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000065_25	CE10(27-278)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000065_26	CE10(34-269)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000065_27	GH32(8-307)	GH32(4)	GH32	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000065_39	GH1(2-458)	GH1(20)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_10	GH25(110-299)	GH25(25)	GH25	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_104	GT35(96-799)	GT35(1)	GT35	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_106	GH13_14(259-573)	GH13(10)+CBM25(3)+CBM41(5)+CBM48(16)+CBM68(1)	CBM48+GH13_14	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_37	GH25(113-303)	GH25(33)	GH25	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_66	CBM48(21-104)+GH13_9(172-459)	GH13(20)+CBM48(6)	CBM48+GH13_9	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_73	GT2_Glycos_transf_2(8-148)	GT2(115)+GT4(135)	GT2	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_74	GT2_Glycos_transf_2(8-173)	GT2(83)+GT4(135)+GT8(43)	GT2	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_80	GT2_Glycos_transf_2(4-145)	GT2(18)	GT2	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_9	GH25(108-298)	-	GH25	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000069_54	CBM66(236-390)+GH32(523-831)+CBM66(1093-1256)	GH32(3)+CBM38(1)+CBM66(1)	CBM66+GH32	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000073_24	GH1(6-467)	GH1(66)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000073_26	GH1(5-485)	GH1(45)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000074_5	CE9(7-369)	CE9(6)	CE9	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000074_8	GH4(4-181)	GH4(14)	GH4	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000075_37	GH73(287-401)	GH73(56)	GH73	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000077_152	GH4(6-183)	GH4(2)	GH4	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000077_160	GH109(4-117)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000077_41	GT2_Glycos_transf_2(5-150)	GT2(193)	GT2	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000077_83	GH109(5-119)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000077_91	GH1(6-478)	GH1(11)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000077_93	GH1(1-476)	GH1(5)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000079_29	CE1(79-248)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000079_31	CE4(243-359)	CE4(93)	CE4	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000079_6	CE4(217-344)	-	CE4	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000080_32	GH38(3-254)	GH38(10)	GH38	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000080_34	GH1(3-456)	GH1(6)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000081_9	GH38(5-278)	-	GH38	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000084_20	GH13_20(35-324)	GH13(61)	GH13	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000087_25	CE1(14-249)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000087_6	GT51(45-213)	GT51(58)	GT51	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000088_31	GH1(7-474)	GH1(11)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000088_32	GH1(6-480)	GH1(11)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000089_7	GH1(9-488)	GH1(45)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000097_7	GT2_Glycos_transf_2(7-173)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000097_9	GT2_Glycos_transf_2(6-122)	GT2(232)	-	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000099_23	GH1(2-487)	GH1(27)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000099_25	GH1(2-487)	GH1(1)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000099_29	GH1(3-471)	GH1(19)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000099_33	GH1(2-465)	GH1(23)	GH1+3.2.1.86	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000102_2	GH4(7-187)	GH4(1)	GH4	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000110_98	GH1(3-458)	-	GH1	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000116_3	GH1(3-468)	GH1(37)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000116_4	GH1(2-472)	GH1(37)	GH1	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000132_26	GH25(32-207)	GH25(88)	GH25	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000132_54	CE4(242-375)	-	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000132_6	GT4(164-312)	GT4(42)	GT4	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000132_66	GT26(72-241)	GT26(12)	GT26	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000132_67	GT4(173-320)	-	GT4	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000132_68	GT4(196-307)	-	GT4	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000132_8	GT4(207-354)	GT4(55)	GT4	3	GCA_003481775_1_ASM348177v1_genomic
c_000000000070_39	-	GH0(66)	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000088_87	-	GH23(34)	GH23	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000062_18	-	GH23(34)	GH23	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000077_19	-	GH23(34)	GH23	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_55	-	GH23(192)	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000065_28	-	GH32(46)	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000094_14	-	GH38(8)	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000132_69	-	GT0(93)	GT0	2	GCA_003481775_1_ASM348177v1_genomic
c_000000000069_26	-	CBM5(68)	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000024_28	-	CBM5(68)	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000024_10	-	CBM50(86)	-	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000001_40	-	-	GH1	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000001_58	-	-	GT47	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000001_88	-	-	GT83	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000001_93	-	-	GT4	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000001_145	-	-	GH13	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000001_150	-	-	GH28	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000001_212	-	-	GT2	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000024_53	-	-	CBM0	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000035_18	-	-	GH13	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000035_21	-	-	GH28	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000046_48	-	-	CBM48+GH13_9	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000051_84	-	-	GH38	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000053_52	-	-	CBM50	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000053_61	-	-	GT2	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_9	-	-	GH84	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_85	-	-	GT58	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_113	-	-	GH13_11	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_245	-	-	GH13_23	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000055_247	-	-	GH13_31	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000056_94	-	-	GT4	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000057_3	-	-	GH1	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000057_63	-	-	CBM50	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000061_48	-	-	GH73	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000061_50	-	-	CBM50	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000062_19	-	-	GH23	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000064_21	-	-	GH130	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_65	-	-	GT2	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_69	-	-	GH25	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000066_112	-	-	GT1	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000067_25	-	-	GH13_30	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000067_59	-	-	GT2	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000069_46	-	-	GH1	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000069_51	-	-	GH170	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000072_26	-	-	GH152	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000072_29	-	-	CE0	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000074_25	-	-	GT30	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000076_10	-	-	CBM50	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000076_15	-	-	GH73	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000077_114	-	-	GH13	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000077_153	-	-	GH4	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000078_10	-	-	GH5_11	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000088_54	-	-	CBM50	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000088_88	-	-	GH23	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000088_102	-	-	GH13_31	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000092_13	-	-	GT0	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000096_3	-	-	GH23	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000097_10	-	-	GT0	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000097_12	-	-	GT4	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000098_5	-	-	GH23	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000099_52	-	-	CBM50+GH25	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000100_9	-	-	GH23	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000117_6	-	-	GH3	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000132_106	-	-	GT4	1	GCA_003481775_1_ASM348177v1_genomic
c_000000000001_102	GH1(1-470)	GH1(2)	GH1	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000001_123	CE10(422-661)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000001_301	CE9(5-375)	CE9(43)	CE9	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000001_71	GH112(6-717)	GH112(1)	GH112	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000002_104	CE4(222-356)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000002_81	GT2_Glycos_transf_2(6-112)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000002_83	GT2_Glycos_transf_2(7-150)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000002_86	GT26(56-229)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000003_85	GH1(4-470)	GH1(11)	GH1	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000005_98	GT5(3-475)	GT5(26)	GT5	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000007_50	GT28(189-344)	GT28(25)	GT28	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000008_13	GH25(6-181)	GH25(88)	GH25	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000008_32	GT4(208-355)	GT4(55)	GT4	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000008_34	GT4(164-312)	GT4(42)	GT4	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000008_56	CE4(237-364)	-	CE4	2	GCA_003603195_1_ASM360319v1_genomic
c_000000000008_79	CE1(91-258)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000008_81	CE4(243-359)	CE4(93)	CE4	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000009_19	CE4(91-224)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000010_21	GH38(5-269)	-	GH38	2	GCA_003603195_1_ASM360319v1_genomic
c_000000000010_68	GH1(6-480)	GH1(11)	GH1	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000011_21	CBM66(381-546)+CBM66(569-733)+GH32(861-1171)+CBM66(1431-1587)	GH32(10)+CBM38(1)+CBM66(2)	CBM66+GH32	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000011_22	CBM66(239-391)+GH32(524-832)+CBM66(1094-1255)	GH32(3)+CBM38(1)+CBM66(1)	CBM66+GH32	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000012_3	CE10(25-240)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000012_43	GT14(3-237)	-	GT14	2	GCA_003603195_1_ASM360319v1_genomic
c_000000000014_33	GH1(7-480)	GH1(2)	GH1	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000015_44	GH109(2-113)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000016_14	GH109(4-115)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000017_67	CE10(397-630)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000019_56	GH4(6-183)	GH4(2)	GH4	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000021_34	GH109(5-119)	-	-	1	GCA_003603195_1_ASM360319v1_genomic
c_000000000021_36	GH1(6-478)	GH1(11)	GH1	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000021_38	GH1(2-469)	GH1(62)	GH1	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000023_112	GT35(96-799)	GT35(1)	GT35	3	GCA_003603195_1_ASM360319v1_genomic
c_000000000023_114	GH13_14(259-573)	GH13(10)+CBM25(3)+CBM41(5)+CBM48(16)+CBM68(1)	CBM68+GH13_14	3	GCA_003603195_1_ASM360319v1_genomic
